level_0,index,id,classification_predictions,regression_predictions,isHigh,isLow,energy_1vs3,energy_6vs10,energy_20vs30,prob
12437,437,6633cc0e78ac98866a2e7de61d74d8cf549d51e2,0.0,30.0,0.9999998,0.0,[0.0000000e+00 4.1318134e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 2.8494268e-10 1.1529218e-08 0.0000000e+00],[0.0000000e+00 4.2537710e-01 3.0375122e-05 0.0000000e+00],0.0
15546,546,db968d100475a7c2ab7db2b74a4c37411124c975,0.0,30.0,1.0,0.0,[0.0000000e+00 3.0186786e-32 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.5145196e-11 9.5361641e-10 0.0000000e+00],[0.0000000e+00 4.2531657e-01 2.3344333e-05 0.0000000e+00],0.0
5585,585,9626b052ee9b93332b72162bf3b43a2df5365897,0.0,30.0,1.0,0.0,[0.0000000e+00 2.2915191e-32 0.0000000e+00 0.0000000e+00],[0.0000000e+00 2.4787799e-11 1.5391697e-09 0.0000000e+00],[0.0000000e+00 4.2525542e-01 2.5466034e-05 0.0000000e+00],0.0
12338,338,1d2040c335e0d42ffec93333b65448a54b8a5b54,0.0,30.0,1.0,0.0,[0.0000000e+00 3.0217465e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 4.2802935e-11 1.3472692e-09 0.0000000e+00],[0.000000e+00 4.251670e-01 2.446375e-05 0.000000e+00],0.0
14529,529,2bcb5a18baf4493092fffacee707b88af4bbe682,0.0,30.0,0.9999999,0.0,[0.0000000e+00 4.7118392e-32 0.0000000e+00 0.0000000e+00],[0.000000e+00 9.469170e-11 4.065348e-09 0.000000e+00],[0.0000000e+00 4.2505634e-01 2.7133437e-05 0.0000000e+00],0.0
7590,590,25814a9ecb62ef3857a8166652c8920f102f5ac8,0.0,30.0,0.9999992,0.0,[0.0000000e+00 4.2274738e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 5.6946187e-10 1.9673566e-08 0.0000000e+00],[0.0000000e+00 4.2506996e-01 4.6158100e-05 0.0000000e+00],0.0
10555,555,f26a9c442b6eec578ecc8bcccdbe9aaa65dc4609,0.0,30.0,0.9999981,0.0,[0.000000e+00 9.302563e-29 0.000000e+00 0.000000e+00],[0.0000000e+00 1.0681465e-09 3.4374747e-08 0.0000000e+00],[0.0000000e+00 4.2490333e-01 9.6977747e-05 0.0000000e+00],0.0
1772,772,c837f5ed174dccb56c83c183e89a56a5e43b9c66,0.0,30.0,1.0,0.0,[0.0000000e+00 1.3156761e-27 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.4062336e-09 3.4353775e-08 0.0000000e+00],[0.0000000e+00 4.2487523e-01 8.1073289e-05 0.0000000e+00],0.0
9440,440,3db03b427f814aa5386cecde7a28b31b7e6fde45,0.0,30.0,0.9999998,0.0,[0.0000000e+00 5.2775788e-30 0.0000000e+00 0.0000000e+00],[0.000000e+00 2.212779e-10 8.143971e-09 0.000000e+00],[0.0000000e+00 4.2473575e-01 4.8946829e-05 0.0000000e+00],0.0
16596,596,c8a09f426c5d8831af96d1acc0f0bbc847650ca7,0.0,30.0,1.0,0.0,[0.0000000e+00 5.3612146e-32 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.8304589e-11 9.4598418e-10 0.0000000e+00],[0.0000000e+00 4.2463151e-01 2.3040924e-05 0.0000000e+00],0.0
6972,972,94d97afb1053291e205548be7caa95952d9e0d57,0.0,30.0,1.0,0.0,[0.00000e+00 6.47679e-30 0.00000e+00 0.00000e+00],[0.0000000e+00 9.0113465e-11 2.8267795e-09 0.0000000e+00],[0.0000000e+00 4.2456102e-01 2.8070299e-05 0.0000000e+00],0.0
13460,460,d022f308914cf7561406658640250aa5dac918a9,0.0,30.0,1.0,0.0,[0.000000e+00 6.651235e-29 0.000000e+00 0.000000e+00],[0.0000000e+00 7.7618278e-10 2.2285546e-08 0.0000000e+00],[0.0000000e+00 4.2453688e-01 3.7772672e-05 0.0000000e+00],0.0
8203,203,f4139d78f9ef73c0c6dfe1936d22deef1292e58d,0.0,30.0,0.9999999,0.0,[0.0000000e+00 1.3991341e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 2.4597163e-10 1.1583971e-08 0.0000000e+00],[0.0000000e+00 4.2453665e-01 5.0453003e-05 0.0000000e+00],0.0
4151,151,5543156da242ff343062e3969b5a20af6c694a7a,0.0,30.0,0.9999999,0.0,[0.000000e+00 5.271261e-30 0.000000e+00 0.000000e+00],[0.0000000e+00 4.0238504e-10 1.6277420e-08 0.0000000e+00],[0.0000000e+00 4.2446026e-01 4.8382532e-05 0.0000000e+00],0.0
5685,685,8b991a88c9dd8503dfc8796d4a871a04ab0222f4,0.0,30.0,0.9999999,0.0,[0.0000000e+00 1.7917329e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 2.2483757e-10 1.0607851e-08 0.0000000e+00],[0.0000000e+00 4.2442843e-01 3.9322309e-05 0.0000000e+00],0.0
5809,809,3b29321d7e30c6fbef652cadb6204c1d6e00af93,0.0,30.0,1.0,0.0,[0.0000000e+00 1.1261072e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 4.8956197e-11 1.7913010e-09 0.0000000e+00],[0.0000000e+00 4.2437086e-01 3.3387561e-05 0.0000000e+00],0.0
1376,376,bed6aa534e636302445ed5411fd5c2a583a5453d,0.0,30.0,1.0,0.0,[0.0000000e+00 7.3165713e-32 0.0000000e+00 0.0000000e+00],[0.0000000e+00 7.3727545e-11 3.7581263e-09 0.0000000e+00],[0.0000000e+00 4.2433265e-01 2.4208106e-05 0.0000000e+00],0.0
5958,958,45990ffd0078e84031ee966ebdc8044b06ac65ec,0.0,30.0,1.0,0.0,[0.000000e+00 6.664632e-33 0.000000e+00 0.000000e+00],[0.0000000e+00 5.3768275e-11 3.2442211e-09 0.0000000e+00],[0.0000000e+00 4.2430654e-01 2.4025936e-05 0.0000000e+00],0.0
8985,985,7d668ab1c384d0e3e989e6360759164883bcc177,0.0,30.0,0.9999998,0.0,[0.0000000e+00 4.0684168e-33 0.0000000e+00 0.0000000e+00],[0.0000000e+00 3.8167070e-11 2.7703444e-09 0.0000000e+00],[0.0000000e+00 4.2424977e-01 2.2266660e-05 0.0000000e+00],0.0
14229,229,271c8137a6bf342b5d069c74f6c86313c24794ca,0.0,30.0,0.9999999,0.0,[0.0000000e+00 1.3571962e-28 0.0000000e+00 0.0000000e+00],[0.0000000e+00 3.6981596e-10 9.5205035e-09 0.0000000e+00],[0.0000000e+00 4.2425418e-01 3.9167284e-05 0.0000000e+00],0.0
16111,111,18111eccec83e3ccafe447f8c3b4954ee6903f10,0.0,30.0,1.0,0.0,[0.0000000e+00 1.3893419e-31 0.0000000e+00 0.0000000e+00],[0.0000000e+00 2.5135685e-11 1.4005482e-09 0.0000000e+00],[0.0000000e+00 4.2422754e-01 1.6811922e-05 0.0000000e+00],0.0
16465,465,9a120d986c72c676a5b993602427e45c9e019ab8,0.0,30.0,1.0,0.0,[0.000000e+00 1.714102e-33 0.000000e+00 0.000000e+00],[0.0000000e+00 1.6345779e-11 1.0498428e-09 0.0000000e+00],[0.0000000e+00 4.2420572e-01 2.3874778e-05 0.0000000e+00],0.0
5455,455,73c22c6cddbe77013d34939468505e0ab71e37f7,0.0,30.0,1.0,0.0,[0.000000e+00 3.782464e-30 0.000000e+00 0.000000e+00],[0.0000000e+00 5.8379829e-11 2.0446222e-09 0.0000000e+00],[0.0000000e+00 4.2409188e-01 2.7844288e-05 0.0000000e+00],0.0
1866,866,0cf39573138aa34e83a74c20215bfcc73ec572ab,0.0,30.0,1.0,0.0,[0.0000000e+00 1.1185672e-31 0.0000000e+00 0.0000000e+00],[0.0000000e+00 4.0814501e-11 2.2865732e-09 0.0000000e+00],[0.0000000e+00 4.2404258e-01 2.1363832e-05 0.0000000e+00],0.0
108,108,67812ce23644e4be621470a6279b3d8203906fe7,0.0,30.0,1.0,0.0,[0.0000000e+00 3.8420918e-28 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.1163418e-09 2.5037156e-08 0.0000000e+00],[0.0000000e+00 4.2395625e-01 5.7736917e-05 0.0000000e+00],0.0
8003,3,afb3b266e42443892288c7b0d19f865871807e59,0.0,30.0,1.0,0.0,[0.0000000e+00 1.0824794e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.1693155e-10 5.2558362e-09 0.0000000e+00],[0.0000000e+00 4.2388827e-01 2.7348862e-05 0.0000000e+00],0.0
8432,432,09d3aa2fe0955285e38c7a1dc155ba24b9bcffcf,0.0,30.0,0.99999976,0.0,[0.000000e+00 4.687498e-30 0.000000e+00 0.000000e+00],[0.0000000e+00 3.2854303e-10 1.3219600e-08 0.0000000e+00],[0.0000000e+00 4.2372981e-01 3.7427646e-05 0.0000000e+00],0.0
5237,237,e775f2c14882c13d66a1b713838c2fff483c7315,0.0,30.0,0.99999976,0.0,[0.0000000e+00 2.9475747e-29 0.0000000e+00 0.0000000e+00],[0.000000e+00 2.460256e-10 9.492471e-09 0.000000e+00],[0.0000000e+00 4.2373088e-01 4.1223037e-05 0.0000000e+00],0.0
14951,951,8cebeed64208f9b3ca5e65424907be8de146009b,0.0,30.0,1.0,0.0,[0.000000e+00 9.946239e-32 0.000000e+00 0.000000e+00],[0.0000000e+00 2.7894560e-11 1.7053442e-09 0.0000000e+00],[0.0000000e+00 4.2370087e-01 2.1726897e-05 0.0000000e+00],0.0
5615,615,39aa83b9515af243cca70ec02937548c44a1e46a,0.0,30.0,1.0,0.0,[0.0000000e+00 2.0304233e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.3551806e-10 5.5150493e-09 0.0000000e+00],[0.0000000e+00 4.2371330e-01 3.5297635e-05 0.0000000e+00],0.0
65,65,e3f1d9a3416d7fd4c422a2587507c81b0a380fa7,0.0,30.0,1.0,0.0,[0.0000000e+00 7.8996666e-33 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.7569271e-11 1.2080782e-09 0.0000000e+00],[0.0000000e+00 4.2360431e-01 2.1648286e-05 0.0000000e+00],0.0
8617,617,491e291f2ee508fd3613630dabda4a52002a043b,0.0,30.0,0.99999994,0.0,[0.00000e+00 3.28436e-28 0.00000e+00 0.00000e+00],[0.00000000e+00 5.00011754e-10 1.30993225e-08 0.00000000e+00],[0.0000000e+00 4.2360595e-01 5.3868214e-05 0.0000000e+00],0.0
11348,348,c6be333416b3a243db222fbf7c79dfd7e51c2bd3,0.0,30.0,1.0,0.0,[0.000000e+00 8.385502e-35 0.000000e+00 0.000000e+00],[0.0000000e+00 2.4822277e-12 2.1493100e-10 0.0000000e+00],[0.0000000e+00 4.2355287e-01 1.5967546e-05 0.0000000e+00],0.0
8231,231,2e44e24b4f35f609081980a81b91d76bdb227adf,0.0,30.0,1.0,0.0,[0.0000000e+00 3.7207477e-34 0.0000000e+00 0.0000000e+00],[0.0000000e+00 6.7135295e-12 4.5441659e-10 0.0000000e+00],[0.0000000e+00 4.2352036e-01 1.1393452e-05 0.0000000e+00],0.0
8525,525,8a44f91afa0c472cd0f135606a4dcb9d99d4833c,0.0,30.0,1.0,0.0,[0.0000000e+00 2.5716828e-31 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.2371557e-10 6.6160402e-09 0.0000000e+00],[0.0000000e+00 4.2351407e-01 3.7671056e-05 0.0000000e+00],0.0
16978,978,9c12621035a5660b51b735290e6187760b8403cc,0.0,30.0,0.9999998,0.0,[0.0000000e+00 5.0885664e-28 0.0000000e+00 0.0000000e+00],[0.0000000e+00 2.2087234e-09 6.5741041e-08 0.0000000e+00],[0.0000000e+00 4.2352885e-01 6.1735191e-05 0.0000000e+00],0.0
15529,529,7e6ad441a57970eb74c26f02a70120bbb93776e7,0.0,30.0,0.9999999,0.0,[0.000000e+00 6.223898e-29 0.000000e+00 0.000000e+00],[0.0000000e+00 6.9910733e-10 2.1902451e-08 0.0000000e+00],[0.0000000e+00 4.2347154e-01 5.0009596e-05 0.0000000e+00],0.0
11202,202,bc1af5c3ce05da6887798acd0b4954326cd017ee,0.0,30.0,0.9999998,0.0,[0.0000000e+00 6.9204885e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 5.4446431e-10 2.3858698e-08 0.0000000e+00],[0.000000e+00 4.232786e-01 4.179250e-05 0.000000e+00],0.0
1743,743,d1d0be9b863669313dec6bbc78324fc96e96532a,0.0,30.0,1.0,0.0,[0.0000000e+00 2.8841377e-32 0.0000000e+00 0.0000000e+00],[0.0000000e+00 3.1095314e-11 1.9341855e-09 0.0000000e+00],[0.0000000e+00 4.2320761e-01 2.5489744e-05 0.0000000e+00],0.0
12112,112,08efd0bc4896104f75c4af93ff3255e6cef4dee2,0.0,30.0,0.99999964,0.0,[0.0000000e+00 1.2741898e-28 0.0000000e+00 0.0000000e+00],[0.0000000e+00 4.3123691e-10 1.3529944e-08 0.0000000e+00],[0.0000000e+00 4.2321447e-01 4.4739489e-05 0.0000000e+00],0.0
6707,707,36f2bb0a5307d825375a527e5bf3aefbd340d056,0.0,30.0,0.9999999,0.0,[0.0000000e+00 1.0361688e-30 0.0000000e+00 0.0000000e+00],[0.000000e+00 8.735413e-11 3.504362e-09 0.000000e+00],[0.000000e+00 4.230416e-01 2.827193e-05 0.000000e+00],0.0
9809,809,c5c42f407b2d6bfaa1ca90639ec733ee680887cd,0.0,30.0,1.0,0.0,[0.0000000e+00 1.3197494e-32 0.0000000e+00 0.0000000e+00],[0.0000000e+00 3.1553923e-11 2.0816904e-09 0.0000000e+00],[0.0000000e+00 4.2299771e-01 1.8669702e-05 0.0000000e+00],0.0
15320,320,4f699808fdedcff0a39776d2188894474462f175,0.0,30.0,1.0,0.0,[0.000000e+00 6.410962e-30 0.000000e+00 0.000000e+00],[0.0000000e+00 5.7991761e-10 2.4057385e-08 0.0000000e+00],[0.0000000e+00 4.2297280e-01 4.5749486e-05 0.0000000e+00],0.0
12197,197,50814304cd561d42bd2ef8ebaf673ec1108b366d,0.0,30.0,0.9999999,0.0,[0.0000000e+00 1.4509689e-28 0.0000000e+00 0.0000000e+00],[0.0000000e+00 4.9872501e-10 1.2883279e-08 0.0000000e+00],[0.0000000e+00 4.2292246e-01 5.9704005e-05 0.0000000e+00],0.0
11405,405,5d753ce495b8d02eebcbc10622635c90356ed84b,0.0,30.0,0.9999999,0.0,[0.0000000e+00 5.6273233e-31 0.0000000e+00 0.0000000e+00],[0.000000e+00 9.080465e-11 3.470207e-09 0.000000e+00],[0.0000000e+00 4.2284206e-01 1.9661049e-05 0.0000000e+00],0.0
12904,904,7dd8d4bb4d474105ec21cc2384065ed6dd8b15a0,0.0,30.0,0.9999999,0.0,[0.000000e+00 2.494683e-30 0.000000e+00 0.000000e+00],[0.000000e+00 8.676779e-11 3.855313e-09 0.000000e+00],[0.0000000e+00 4.2277256e-01 2.5624317e-05 0.0000000e+00],0.0
7966,966,611816e492357f73c39f152fc5db46ef21e17da4,0.0,30.0,0.99999976,0.0,[0.0000000e+00 4.7492293e-32 0.0000000e+00 0.0000000e+00],[0.0000000e+00 3.2602095e-11 1.7039331e-09 0.0000000e+00],[0.0000000e+00 4.2263618e-01 2.9112223e-05 0.0000000e+00],0.0
5105,105,383ff60d0f96a1fb5f8ccd764ff0c946170b5030,0.0,30.0,0.9999999,0.0,[0.000000e+00 9.804221e-32 0.000000e+00 0.000000e+00],[0.0000000e+00 6.6241145e-11 3.8144838e-09 0.0000000e+00],[0.0000000e+00 4.2261508e-01 3.2947599e-05 0.0000000e+00],0.0
12476,476,f007bc3b647ca82c63478c3fb090c4c667bc393e,0.0,30.0,0.99999994,0.0,[0.0000000e+00 1.9307673e-29 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.8187873e-10 5.7533143e-09 0.0000000e+00],[0.0000000e+00 4.2260832e-01 2.9618854e-05 0.0000000e+00],0.0
13830,830,0eb6fc5cfe05474605a8920701dc9bf0b82584a3,0.0,30.0,0.9999994,0.0,[0.0000000e+00 7.6721345e-28 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.1871117e-09 3.0915523e-08 0.0000000e+00],[0.0000000e+00 4.2247474e-01 7.2134411e-05 0.0000000e+00],0.0
8628,628,e1d62a7c8964069e942ef5518fa283e6bd807d1c,0.0,30.0,1.0,0.0,[0.0000000e+00 3.0316697e-34 0.0000000e+00 0.0000000e+00],[0.0000000e+00 5.5412853e-12 4.4977141e-10 0.0000000e+00],[0.0000000e+00 4.2236871e-01 1.5085885e-05 0.0000000e+00],0.0
16631,631,1c58a3c11525314e5253092088feb2026f63451a,0.0,30.0,0.9999997,0.0,[0.0000000e+00 5.2404927e-27 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.4472047e-09 3.5516692e-08 0.0000000e+00],[0.000000e+00 4.223790e-01 7.280016e-05 0.000000e+00],0.0
10351,351,eb91284693d8ff51d4bd7c62e042edd29e473151,0.0,30.0,1.0,0.0,[0.0000000e+00 1.4723093e-32 0.0000000e+00 0.0000000e+00],[0.0000000e+00 2.1356113e-11 1.1279293e-09 0.0000000e+00],[0.0000000e+00 4.2224440e-01 1.9287978e-05 0.0000000e+00],0.0
1038,38,ad6334a21a699f3f2226aed32819a555017a57ba,0.0,30.0,1.0,0.0,[0.0000e+00 7.0859e-30 0.0000e+00 0.0000e+00],[0.0000000e+00 3.1979702e-10 1.1337038e-08 0.0000000e+00],[0.0000000e+00 4.2217186e-01 3.8583767e-05 0.0000000e+00],0.0
9848,848,8f4c110cb0589bf354417d1c0dd94713a90fc33c,0.0,30.0,1.0,0.0,[0.000000e+00 3.234139e-31 0.000000e+00 0.000000e+00],[0.0000000e+00 2.4643265e-11 1.1166101e-09 0.0000000e+00],[0.0000000e+00 4.2214358e-01 2.4103560e-05 0.0000000e+00],0.0
8487,487,ce9f9332b837edc21222abe75bd3be111be4b920,0.0,30.0,0.9999998,0.0,[0.0000000e+00 2.5442856e-29 0.0000000e+00 0.0000000e+00],[0.0000000e+00 7.8841944e-10 3.0956592e-08 0.0000000e+00],[0.0000000e+00 4.2213979e-01 4.4895663e-05 0.0000000e+00],0.0
11139,139,2a8d4c96e39bc2f0cc5e573dcac88e4baf8d9607,0.0,30.0,1.0,0.0,[0.0000000e+00 5.1859358e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 2.3830296e-10 1.0090200e-08 0.0000000e+00],[0.0000000e+00 4.2208472e-01 3.9976534e-05 0.0000000e+00],0.0
15104,104,84c2f80f4c1f0740e38db30641b5ee43e245581a,0.0,30.0,0.9999999,0.0,[0.00000e+00 5.46584e-28 0.00000e+00 0.00000e+00],[0.0000000e+00 1.0991351e-09 2.8733286e-08 0.0000000e+00],[0.0000000e+00 4.2208245e-01 4.6908353e-05 0.0000000e+00],0.0
8633,633,7bb96aaee141cbf72d37563305b178b2220bcdb6,0.0,30.0,0.9999999,0.0,[0.00000000e+00 1.15442776e-29 0.00000000e+00 0.00000000e+00],[0.0000000e+00 1.6895084e-10 5.6597220e-09 0.0000000e+00],[0.0000000e+00 4.2202297e-01 2.9028026e-05 0.0000000e+00],0.0
10703,703,0ecb6426d1a6cd8cde95820eb2d0cfe841dbb9de,0.0,30.0,0.99999905,0.0,[0.0000000e+00 5.0706813e-28 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.5319297e-09 4.5092460e-08 0.0000000e+00],[0.0000000e+00 4.2203569e-01 7.1282455e-05 0.0000000e+00],0.0
9026,26,381bd3fb10f3d3b6439c6a6dcc16f0faf9d2b57d,0.0,30.0,0.9999999,0.0,[0.0000000e+00 1.6170789e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 8.3114016e-11 3.7101509e-09 0.0000000e+00],[0.0000000e+00 4.2198718e-01 3.6482888e-05 0.0000000e+00],0.0
6605,605,d2952b40fe7a6e45bf65e2373533bf4dd3e4117e,0.0,30.0,1.0,0.0,[0.0000000e+00 1.4665134e-32 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.8837468e-11 1.1187632e-09 0.0000000e+00],[0.0000000e+00 4.2196041e-01 2.1422342e-05 0.0000000e+00],0.0
15538,538,5822f994cedb9176625f700f02ef0d8573d04ded,0.0,30.0,0.9999999,0.0,[0.000000e+00 9.880588e-32 0.000000e+00 0.000000e+00],[0.0000000e+00 2.3879482e-10 1.3404696e-08 0.0000000e+00],[0.0000000e+00 4.2188883e-01 3.0340127e-05 0.0000000e+00],0.0
14339,339,af3964a2611339f4e5251181e40f902522b8a35b,0.0,30.0,1.0,0.0,[0.0000000e+00 1.5768017e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.0515517e-10 3.9689558e-09 0.0000000e+00],[0.0000000e+00 4.2186868e-01 2.4381468e-05 0.0000000e+00],0.0
4352,352,32abe42e5f756f1809c8d2344d6795efb6b1e1f0,0.0,30.0,1.0,0.0,[0.00000e+00 2.02065e-29 0.00000e+00 0.00000e+00],[0.0000000e+00 2.1735051e-10 1.0036226e-08 0.0000000e+00],[0.0000000e+00 4.2182735e-01 3.7598882e-05 0.0000000e+00],0.0
1729,729,c512352f360079a52437a072ed66098242af4673,0.0,30.0,1.0,0.0,[0.000000e+00 5.626913e-32 0.000000e+00 0.000000e+00],[0.0000000e+00 6.1864833e-11 3.1466627e-09 0.0000000e+00],[0.0000000e+00 4.2180854e-01 2.6728118e-05 0.0000000e+00],0.0
8167,167,879af705be44365c7c51d7851df58315c2228069,0.0,30.0,0.9999999,0.0,[0.0000000e+00 9.2349906e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 4.5541701e-10 1.4492522e-08 0.0000000e+00],[0.0000000e+00 4.2179570e-01 4.7092577e-05 0.0000000e+00],0.0
8228,228,db06652fcda7c75c2ec0cb76832da54673b35f6d,0.0,30.0,1.0,0.0,[0.0000000e+00 2.6956468e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.3365316e-10 5.6846270e-09 0.0000000e+00],[0.0000000e+00 4.2175776e-01 3.2755517e-05 0.0000000e+00],0.0
5698,698,35ae64f87c37e7a346cdb83623f3e03d975d0f51,0.0,30.0,1.0,0.0,[0.0000000e+00 3.0635534e-30 0.0000000e+00 0.0000000e+00],[0.0000000e+00 8.9109491e-11 2.7297518e-09 0.0000000e+00],[0.0000000e+00 4.2175305e-01 3.0507210e-05 0.0000000e+00],0.0
9093,93,0e16131dba2322a9956b804ae044512be9625982,0.0,30.0,0.9999999,0.0,[0.0000000e+00 4.4224377e-29 0.0000000e+00 0.0000000e+00],[0.0000000e+00 2.2323556e-10 7.3974551e-09 0.0000000e+00],[0.0000000e+00 4.2174360e-01 3.8074402e-05 0.0000000e+00],0.0
5284,284,9ec5470913047d087ec1214ddf345d9ed09dd5e2,0.0,30.0,1.0,0.0,[0.00000000e+00 1.20864256e-32 0.00000000e+00 0.00000000e+00],[0.0000000e+00 5.0378517e-11 2.7836178e-09 0.0000000e+00],[0.0000000e+00 4.2170802e-01 1.9027913e-05 0.0000000e+00],0.0
5814,814,d547c226a48d3c96580f2ef0710638e2538546b2,0.0,30.0,0.9999999,0.0,[0.000000e+00 2.888224e-31 0.000000e+00 0.000000e+00],[0.0000000e+00 3.7725000e-11 1.6887779e-09 0.0000000e+00],[0.0000000e+00 4.2165938e-01 2.3119113e-05 0.0000000e+00],0.0
1375,375,9a77aab3bc541cb1985f5336e825f1e76ce3fbb0,0.0,30.0,1.0,0.0,[0.000000e+00 5.250745e-32 0.000000e+00 0.000000e+00],[0.0000000e+00 4.2919512e-11 2.3315072e-09 0.0000000e+00],[0.0000000e+00 4.2163101e-01 3.2497665e-05 0.0000000e+00],0.0
733,733,e9f89f07b009fb8e32ad65b2f57729e3b61fccaf,0.0,30.0,1.0,0.0,[0.000000e+00 4.163739e-32 0.000000e+00 0.000000e+00],[0.0000000e+00 6.9810366e-11 3.6266325e-09 0.0000000e+00],[0.0000000e+00 4.2159292e-01 1.9445764e-05 0.0000000e+00],0.0
12583,583,dfb73c5e8f2d81ce3c7513c514822a2a5ff3b849,0.0,30.0,0.9999997,0.0,[0.0000000e+00 5.6296507e-28 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.7094084e-09 4.9982255e-08 0.0000000e+00],[0.000000e+00 4.215453e-01 7.432590e-05 0.000000e+00],0.0
12930,930,5b14acc1020b4e0fb08d2a571ccc2e6b1ec6f6de,0.0,30.0,0.99999917,0.0,[0.000000e+00 1.968074e-30 0.000000e+00 0.000000e+00],[0.0000000e+00 2.9501623e-10 1.3179795e-08 0.0000000e+00],[0.0000000e+00 4.2139307e-01 4.6573401e-05 0.0000000e+00],0.0
6583,583,4f51f438d39580b96fac897a12a8fe81d5f53a3c,0.0,30.0,0.9999999,0.0,[0.0000000e+00 1.5061631e-29 0.0000000e+00 0.0000000e+00],[0.0000000e+00 2.2145988e-10 8.3000513e-09 0.0000000e+00],[0.0000000e+00 4.2132202e-01 3.8954520e-05 0.0000000e+00],0.0
8360,360,a99bade1c4645bc114a6cf65530b62f6e3c97c95,0.0,30.0,1.0,0.0,[0.0000000e+00 5.0967564e-31 0.0000000e+00 0.0000000e+00],[0.0000000e+00 8.4430761e-11 3.6342078e-09 0.0000000e+00],[0.0000000e+00 4.2128929e-01 2.4805704e-05 0.0000000e+00],0.0
10731,731,458d0186a5ab5db09a30adac56cde140a9e5a5e1,0.0,30.0,1.0,0.0,[0.0000000e+00 1.8333875e-33 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.5891113e-11 1.0796393e-09 0.0000000e+00],[0.0000000e+00 4.2122748e-01 2.0421798e-05 0.0000000e+00],0.0
147,147,f2f59c944e1e55da05036c813ebd1aee4b52a3f0,0.0,30.0,1.0,0.0,[0.0000000e+00 1.3409246e-27 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.3975782e-09 3.5945700e-08 0.0000000e+00],[0.0000000e+00 4.2128578e-01 8.6703716e-05 0.0000000e+00],0.0
12906,906,569d508f80d4b973b99b6df163c2e8a73a2f023b,0.0,30.0,0.99999964,0.0,[0.000000e+00 7.191998e-30 0.000000e+00 0.000000e+00],[0.0000000e+00 2.7120173e-10 1.0425619e-08 0.0000000e+00],[0.0000000e+00 4.2123893e-01 5.2184547e-05 0.0000000e+00],0.0
15283,283,b594584a1f92fe71aced36ea88ee66838aa4e083,0.0,30.0,1.0,0.0,[0.0000000e+00 4.0591373e-30 0.0000000e+00 0.0000000e+00],[0.000000e+00 1.235696e-10 4.534082e-09 0.000000e+00],[0.0000000e+00 4.2120057e-01 3.0734638e-05 0.0000000e+00],0.0
14451,451,f06730999f042cd6cf0e536cb07c1c42b1a100a8,0.0,30.0,1.0,0.0,[0.0000000e+00 3.3530655e-34 0.0000000e+00 0.0000000e+00],[0.0000000e+00 1.0567749e-11 9.7945363e-10 0.0000000e+00],[0.0000000e+00 4.2111874e-01 1.4878744e-05 0.0000000e+00],0.0
9374,374,6161b29c8f412f2f0c04a8e720a05f8ec18ef1db,0.0,30.0,1.0,0.0,[0.000000e+00 2.889414e-31 0.000000e+00 0.000000e+00],[0.0000000e+00 1.0522439e-10 3.4425121e-09 0.0000000e+00],[0.0000000e+00 4.2098659e-01 2.7797762e-05 0.0000000e+00],0.0
13458,458,2cc11858787a36d5842383858cbdff94926777cd,0.0,30.0,1.0,0.0,[0.000000e+00 7.536649e-33 0.000000e+00 0.000000e+00],[0.0000000e+00 3.9827232e-11 2.1451665e-09 0.0000000e+00],[0.0000000e+00 4.2097172e-01 2.4497211e-05 0.0000000e+00],0.0
10870,870,55170fdfcaa0665c091ed22843c8d99908e390c1,0.0,30.0,0.9999999,0.0,[0.000000e+00 6.067522e-33 0.000000e+00 0.000000e+00],[0.0000000e+00 5.0413600e-11 3.4357688e-09 0.0000000e+00],[0.0000000e+00 4.2089373e-01 2.3355040e-05 0.0000000e+00],0.0
